time,x,y,z,Fx,Fy,Fz
1775535926.5175354,0.857110461505084,-0.0800090158259277,0.4584077303671087,-6.998904,15.411899,-16.165573
1775535926.617537,0.8542857391827385,-0.0805481544918119,0.45833298732123146,-7.201565,15.33498,-16.115433
1775535926.7175336,0.8514056419580878,-0.08066379851533549,0.45858718149362776,-7.097189,15.364988,-16.089832
1775535926.8175323,0.8483043981576599,-0.08103843558311899,0.4588987599412702,-7.06752,15.456199,-16.058834
1775535926.917535,0.8454178144069315,-0.08173298865357634,0.458780686084663,-7.0892735,15.370981,-16.061893
1775535927.017534,0.8424839914733808,-0.08209189432323613,0.45873113802627424,-7.1355667,15.421171,-16.087324
1775535927.117543,0.8394918258477988,-0.08251971596156711,0.45855500453828735,-7.0749135,15.389305,-16.061464
1775535927.2175355,0.8366348995454789,-0.08310208670832306,0.4584637423017452,-7.128786,15.414644,-15.956232
1775535927.3175328,0.8338191203606014,-0.08324093981133115,0.4586231568957249,-7.1047635,15.342508,-16.060026
1775535927.4175355,0.8306666373693637,-0.08382440347688945,0.45895036652384336,-7.1003304,15.494885,-16.032179
1775535927.5175328,0.8275611902505271,-0.08494319146964918,0.4591872547706584,-7.1353726,15.367511,-16.008692
1775535927.617539,0.8246504939971054,-0.08530581469942423,0.45942763068445713,-6.9569035,15.295706,-15.98013
1775535927.7175343,0.8216563852469113,-0.0854810158140501,0.45968126874166493,-7.226419,15.289224,-15.906475
1775535927.8175366,0.8186718790581626,-0.08627913183971414,0.45955083336330604,-7.0927734,15.297628,-15.955342
1775535927.917433,0.8159740892025539,-0.08644375962141526,0.4597890911273361,-7.159131,15.365305,-15.854026
1775535928.0174053,0.8130644408038674,-0.08642396822943038,0.45968388687453243,-7.069433,15.478138,-15.898589
1775535928.1174428,0.8099453804212882,-0.08739404832350331,0.4591140159069266,-7.113253,15.293558,-15.956478
1775535928.2175286,0.8069992194904237,-0.08828214019622956,0.4591057731550229,-6.9621506,15.288059,-15.767355
1775535928.3175337,0.8040755750185513,-0.08823721002064078,0.459561160132509,-7.065381,15.393162,-15.847176
1775535928.4175413,0.8010252022989035,-0.08868326359723579,0.4596332665970145,-7.210697,15.294504,-15.826685
1775535928.5175333,0.7980888548141157,-0.08943095599059055,0.4597596083818406,-7.134057,15.434389,-15.716905
1775535928.6175365,0.7953841518404702,-0.08933403893103467,0.45997122441939636,-7.0574656,15.429903,-15.793294
1775535928.7175343,0.7922895392430606,-0.08986144311293975,0.4599845844728276,-7.143777,15.493399,-15.71595
1775535928.8175364,0.7890628235674795,-0.09097554399641378,0.4599800133989927,-7.145948,15.2996645,-15.768587
1775535928.9174333,0.7862282933313794,-0.0914775425590971,0.45974120216721626,-7.082859,15.325695,-15.691106
1775535929.0174959,0.7833767176544065,-0.09180197974840903,0.45973014230362397,-7.092858,15.337161,-15.689926
1775535929.1175385,0.7803098845995484,-0.09235543247890671,0.4597356538235026,-7.0540066,15.488005,-15.687537
1775535929.2175367,0.7773998968293171,-0.09281181782723125,0.45986089087828136,-7.0396223,15.448187,-15.739599
1775535929.317538,0.7746733624855332,-0.0928773075014466,0.46050189381056467,-7.279277,15.338521,-15.742866
