time,x,y,z,Fx,Fy,Fz
1775536913.0527735,0.8650489631099169,-0.07020006854286862,0.4589207225193296,-4.356056,16.03394,-12.187702
1775536913.1527617,0.8622258503172673,-0.07053733010714766,0.4587970407112287,-4.3806067,16.005262,-12.00469
1775536913.2527711,0.858621810522961,-0.0720312235158432,0.4582260965236521,-4.3653135,16.102774,-11.901551
1775536913.352733,0.8558304673999623,-0.07295948417607187,0.458207202524625,-4.397155,15.897236,-11.882209
1775536913.4527304,0.8531446411466148,-0.07271031548707162,0.4584985413024784,-4.4033766,16.10647,-11.75228
1775536913.5527725,0.8503626913131537,-0.07286899816838278,0.45886785257998197,-4.2811327,16.09355,-11.724648
1775536913.6527724,0.8475614304009516,-0.07359132899830095,0.45902522277165325,-4.4167457,16.041813,-11.643922
1775536913.7527764,0.8447920673076932,-0.0738365291938693,0.45924428912528115,-4.3952966,16.12479,-11.562998
1775536913.8527732,0.8415916580661919,-0.07431506171577139,0.45924557528483523,-4.129307,16.08855,-11.536071
1775536913.9527671,0.8384141788336995,-0.07539233180859291,0.45902782307171625,-4.4007454,16.048685,-11.464294
1775536914.052779,0.8356497073934478,-0.07574198356571736,0.4594072796403169,-4.3074093,16.049845,-11.438446
1775536914.1527631,0.8329546194340092,-0.07574803988649945,0.4596916277190302,-4.1177764,16.02257,-11.226701
1775536914.2527585,0.8301074768721999,-0.07656001392468972,0.45992253910420733,-4.42198,15.997352,-11.155429
1775536914.3527565,0.8273229523327489,-0.07721738782848457,0.45999193751094886,-4.4877872,15.914537,-11.20727
1775536914.452752,0.8242362928228084,-0.07753627814757524,0.4599250181669848,-4.4130507,15.92962,-11.045253
1775536914.5527577,0.8208756634130829,-0.07875203544821015,0.4594279892388373,-4.4131184,16.158306,-10.944118
1775536914.6527517,0.8181510972425083,-0.07929494566884854,0.4594662506771021,-4.257017,15.987268,-10.993382
1775536914.7526546,0.8156552616106851,-0.07891460621486905,0.4597705631622031,-4.4546847,16.09395,-10.866867
1775536914.8526745,0.8128815794569292,-0.07930679477553487,0.45979701553316926,-4.4835367,16.010883,-10.735769
1775536914.9527168,0.8098791439325757,-0.08035634819564196,0.45992916940739215,-4.511879,16.134727,-10.654386
1775536915.0527596,0.8067676414659796,-0.08092533978514722,0.4597562088921171,-4.306224,16.025967,-10.551068
1775536915.1527658,0.8039200807146001,-0.08128453793263352,0.45968102603842653,-4.402148,16.029823,-10.499595
1775536915.2527585,0.8011762633088876,-0.08160996313799909,0.45997811180074916,-4.448981,16.067686,-10.422212
1775536915.3527544,0.7984064997395793,-0.08202751955036192,0.4603343950031134,-4.3398023,15.961599,-10.390029
1775536915.4527586,0.7958234338073304,-0.08235513186594237,0.46063104673859456,-4.526609,16.01886,-10.289912
1775536915.5527668,0.7924866614676703,-0.08303828251281,0.4603283561972598,-4.2533164,15.917259,-10.25263
1775536915.6527376,0.7889016647150354,-0.08455717044788058,0.45971165785726925,-4.401626,16.016888,-10.155943
1775536915.7526927,0.7862515874852125,-0.08505574940497866,0.4600141316902721,-4.437543,16.036945,-10.033376
1775536915.8525844,0.7836961218289594,-0.08489797916238388,0.4604160820586735,-4.413497,15.949555,-9.947557
1775536915.9526894,0.7809455598860418,-0.08528739889294892,0.46053016869714464,-4.381317,16.01372,-9.898572
1775536916.0527616,0.7780947101518533,-0.08575251704482362,0.46058175240938454,-4.3280497,15.957144,-9.733259
1775536916.152794,0.7754743534065064,-0.08597739235955706,0.4609260502113555,-4.479972,15.884164,-9.629121
1775536916.2527573,0.772815885766944,-0.08618508560623353,0.4612061343079289,-4.502709,16.033976,-9.577409
1775536916.3527565,0.7691811070992436,-0.0872452643879724,0.4608721786559071,-4.4686656,15.969106,-9.499351
1775536916.452788,0.7660202969737379,-0.08833783484839233,0.460730378076548,-4.5318418,15.921278,-9.394997
1775536916.5527098,0.7634730792323146,-0.08829160837072897,0.4613103743649567,-4.5504484,15.959423,-9.241093
1775536916.6527326,0.7608381926281399,-0.08838734608127508,0.46156555024934903,-4.6370006,15.972017,-9.185614
1775536916.7526472,0.7581400376260659,-0.08890112720016757,0.4617704066063588,-4.59217,15.908853,-9.125433
1775536916.8526604,0.7550895599938141,-0.08941557285797319,0.461778245459031,-4.5776715,15.982966,-8.994778
1775536916.9527187,0.7516553227142165,-0.09058851160662165,0.4611091198687071,-4.5451207,16.061977,-8.816692
1775536917.0527508,0.7488932620890211,-0.09125792397278473,0.461015633097705,-4.5770035,15.907987,-8.711725
1775536917.1527157,0.746134199633194,-0.09150704542261899,0.46128586957262274,-4.5393567,16.070229,-8.610936
1775536917.2527606,0.7432724516477833,-0.09204622246887514,0.46140535161071,-4.663198,15.99317,-8.529491
1775536917.3527498,0.7405439268093449,-0.09260505906735904,0.46163230136655425,-4.662202,15.828304,-8.370219
1775536917.4527524,0.7377403773358276,-0.09296051679845597,0.46166854748705455,-4.637559,15.9004545,-8.288407
1775536917.5527565,0.7345363408748617,-0.09363316358849177,0.4614190560918999,-4.5068545,15.866731,-8.182196
1775536917.6527581,0.7317203109871806,-0.09419426288820404,0.46168298920095313,-4.4588637,16.003391,-8.125699
1775536917.7527509,0.7290658673981553,-0.09450976042884383,0.4619662520603996,-4.634763,15.917017,-7.9968104
1775536917.8527513,0.7262275688359935,-0.094867845003699,0.4616854496860218,-4.663451,15.779871,-7.8641815
1775536917.9527528,0.7232036282193524,-0.09546517212500982,0.4615937448663816,-4.6818876,15.925649,-7.813274
1775536918.052759,0.720472170839525,-0.0959168386586682,0.46174537912050545,-4.758594,15.944107,-7.7079015
1775536918.152752,0.7174189303991164,-0.09645204134077108,0.46168758689018385,-4.638637,15.874413,-7.600152
1775536918.2527516,0.7146669741975031,-0.09702408246542006,0.46193176237709577,-4.644315,15.928251,-7.38997
1775536918.3527498,0.7118180371806374,-0.09749347469211535,0.46223552523374384,-4.686781,15.812805,-7.311546
1775536918.4527524,0.7091241706476948,-0.0978747800439035,0.4627170098392467,-4.77966,15.914696,-7.230314
1775536918.5527573,0.7056965044335097,-0.09836344494723637,0.4624649013479354,-4.7574215,15.76695,-7.118517
1775536918.6527514,0.702443122895558,-0.09935501947880049,0.4621926369364573,-4.5735855,15.780672,-6.967385
